custom_id,choice_id,choice,rent,norm_rent,puma,built_since_jan2010,bedrooms,hh_income,nPersons,income_norm_rent,income_bedrooms,nPerson_bedrooms
21,3,0,1100.0,0.21049131736448554,03300,0,3.0,6000.0,2,1262.9479041869133,18000.0,6.0
21,4,0,1100.0,0.21049131736448554,03300,0,3.0,6000.0,2,1262.9479041869133,18000.0,6.0
21,5,0,1100.0,0.21049131736448554,03300,0,3.0,6000.0,2,1262.9479041869133,18000.0,6.0
21,6,0,520.0,-0.6473798247093221,03300,0,1.0,6000.0,2,-3884.2789482559324,6000.0,2.0
21,7,0,1100.0,0.21049131736448554,03300,0,3.0,6000.0,2,1262.9479041869133,18000.0,6.0
21,8,0,520.0,-0.6473798247093221,03300,0,1.0,6000.0,2,-3884.2789482559324,6000.0,2.0
21,9,0,520.0,-0.6473798247093221,03300,0,1.0,6000.0,2,-3884.2789482559324,6000.0,2.0
22,1,1,650.0,-0.3082688001519383,03005,0,1.0,16000.0,1,-4932.300802431013,16000.0,1.0
22,2,0,650.0,-0.6800831618240537,03005,0,2.0,16000.0,1,-10881.33058918486,32000.0,2.0
22,3,0,850.0,-0.22153850234755657,03005,0,2.0,16000.0,1,-3544.616037560905,32000.0,2.0
22,4,0,530.0,-0.621294361281831,03005,0,1.0,16000.0,1,-9940.709780509296,16000.0,1.0
22,5,0,650.0,-0.6800831618240537,03005,0,2.0,16000.0,1,-10881.33058918486,32000.0,2.0
22,6,0,650.0,-0.6800831618240537,03005,0,2.0,16000.0,1,-10881.33058918486,32000.0,2.0
22,7,0,1200.0,0.40742052866753475,03005,0,3.0,16000.0,1,6518.728458680556,48000.0,3.0
22,8,0,1200.0,0.40742052866753475,03005,0,3.0,16000.0,1,6518.728458680556,48000.0,3.0
22,9,0,530.0,-0.621294361281831,03005,0,1.0,16000.0,1,-9940.709780509296,16000.0,1.0
23,1,1,580.0,-0.4908670441443757,03002,0,1.0,25600.0,1,-12566.196330096018,25600.0,1.0
23,2,0,1200.0,0.5809146517363134,03002,0,2.0,25600.0,1,14871.415084449623,51200.0,2.0
23,3,0,1200.0,0.5809146517363134,03002,0,2.0,25600.0,1,14871.415084449623,51200.0,2.0
23,4,0,1200.0,0.5809146517363134,03002,0,2.0,25600.0,1,14871.415084449623,51200.0,2.0
23,5,0,720.0,-0.1256705561595009,03002,0,1.0,25600.0,1,-3217.1662376832232,25600.0,1.0
23,6,0,1200.0,0.5809146517363134,03002,0,2.0,25600.0,1,14871.415084449623,51200.0,2.0
23,7,0,720.0,-0.1256705561595009,03002,0,1.0,25600.0,1,-3217.1662376832232,25600.0,1.0
23,8,0,1200.0,0.5809146517363134,03002,0,2.0,25600.0,1,14871.415084449623,51200.0,2.0
23,9,0,680.0,-0.6113014629025791,03002,0,2.0,25600.0,1,-15649.317450306025,51200.0,2.0
24,1,1,850.0,-0.28183171089313747,03005,0,3.0,91000.0,4,-25646.68569127551,273000.0,12.0
24,2,0,830.0,-0.26739296829520626,03005,0,2.0,91000.0,4,-24332.76011486377,182000.0,8.0
24,3,0,900.0,-0.10690233747843228,03005,0,2.0,91000.0,4,-9728.112710537338,182000.0,8.0
24,4,0,830.0,-0.26739296829520626,03005,0,2.0,91000.0,4,-24332.76011486377,182000.0,8.0
24,5,0,650.0,-0.6800831618240537,03005,0,2.0,91000.0,4,-61887.56772598889,182000.0,8.0
24,6,0,900.0,-0.18336710524161287,03005,0,3.0,91000.0,4,-16686.40657698677,273000.0,12.0
24,7,0,1200.0,0.40742052866753475,03005,0,3.0,91000.0,4,37075.268108745666,273000.0,12.0
24,8,0,900.0,-0.10690233747843228,03005,0,2.0,91000.0,4,-9728.112710537338,182000.0,8.0
24,9,0,1200.0,0.40742052866753475,03005,0,3.0,91000.0,4,37075.268108745666,273000.0,12.0
25,1,1,1100.0,0.3516423219980649,02902,0,2.0,96000.0,2,33757.66291181423,192000.0,4.0
26,1,1,2600.0,3.1644294869102234,02903,0,3.0,122000.0,2,386060.39740304725,366000.0,6.0
26,2,0,830.0,0.1612695415429007,02903,0,1.0,122000.0,2,19674.88406823389,122000.0,2.0
26,3,0,900.0,-0.18336710524161287,02903,0,3.0,122000.0,2,-22370.786839476772,366000.0,6.0
26,4,0,900.0,-0.18336710524161287,02903,0,3.0,122000.0,2,-22370.786839476772,366000.0,6.0
26,5,0,900.0,-0.18336710524161287,02903,0,3.0,122000.0,2,-22370.786839476772,366000.0,6.0
26,6,0,830.0,0.1612695415429007,02903,0,1.0,122000.0,2,19674.88406823389,122000.0,2.0
26,7,0,830.0,0.1612695415429007,02903,0,1.0,122000.0,2,19674.88406823389,122000.0,2.0
26,8,0,900.0,-0.18336710524161287,02903,0,3.0,122000.0,2,-22370.786839476772,366000.0,6.0
26,9,0,830.0,0.1612695415429007,02903,0,1.0,122000.0,2,19674.88406823389,122000.0,2.0
27,1,1,1200.0,0.5809146517363134,02703,0,2.0,94000.0,2,54605.97726321346,188000.0,4.0
27,2,0,1100.0,0.3516423219980649,02703,0,2.0,94000.0,2,33054.3782678181,188000.0,4.0
27,3,0,920.0,0.39603871239032024,02703,0,1.0,94000.0,2,37227.6389646901,94000.0,2.0
27,4,0,620.0,-0.38652519043441147,02703,0,1.0,94000.0,2,-36333.36790083468,94000.0,2.0
27,5,0,690.0,-0.2039269464419741,02703,0,1.0,94000.0,2,-19169.132965545567,94000.0,2.0
27,6,0,950.0,-0.08490249959008828,02703,0,3.0,94000.0,2,-7980.834961468298,282000.0,6.0
27,7,0,620.0,-0.38652519043441147,02703,0,1.0,94000.0,2,-36333.36790083468,94000.0,2.0
27,8,0,920.0,0.39603871239032024,02703,0,1.0,94000.0,2,37227.6389646901,94000.0,2.0
27,9,0,950.0,0.4742951026727934,02703,0,1.0,94000.0,2,44583.73965124258,94000.0,2.0
28,1,1,180.0,-1.534285581244018,03006,0,1.0,14900.0,4,-22860.855160535866,14900.0,4.0
28,2,0,910.0,-0.08397510450460742,03006,0,2.0,14900.0,4,-1251.2290571186506,29800.0,8.0
28,3,0,910.0,-0.08397510450460742,03006,0,2.0,14900.0,4,-1251.2290571186506,29800.0,8.0
28,4,0,850.0,-0.28183171089313747,03006,0,3.0,14900.0,4,-4199.292492307748,44700.0,12.0
28,5,0,120.0,-1.6907983618089644,03006,0,1.0,14900.0,4,-25192.89559095357,14900.0,4.0
